ZboûÌ;Model;Kr·t.text zboûÌ;Stav skladu;PoËet SVM;»·stka;Blokov·no;V kontrole jakosti;KÛd GTIN
1079743;MKF010DF;MKF-010DF FixnÌ drû·k na TV 32-60';7;0,000;1099,00;0,000;0,000;8592359010028
1076559;M43010;"M43010 drû·k TV 40""-65"",v˝klopn˝,100kg";2;0,000;779,00;0,000;0,000;8712285327445
1076560;M43000;"M43000 drû·k TV 40""-65"",fixnÌ,100kg";2;0,000;669,00;0,000;0,000;8712285327421
1051235;LEDW60;"Omnimount fixnÌ drû·k LED 23"" - 52""";1;0,000;498,00;0,000;0,000;728901026621
1114411;E342;"E342,drû·k TV do 56""/142cm";5;0,000;1099,00;0,000;0,000;7290004782221
1112495;CM310;BARKAN set Drû·k+ËistiË+HDMI kabel;10;0,000;1499,00;0,000;0,000;7290003975105
1110508;CL342.B;CL342,set drû·k TV+LED osvÏtlenÌ,p·s,USB;2;0,000;1699,00;0,000;0,000;7290004782825
1098711;PL2610CSLV;PL2610C-SLV;1;0,000;1499,00;0,000;0,000;8699273408389
1098710;CM100S;Cable channel 100cm S;2;0,000;379,00;0,000;0,000;8697863924592
1061046;TDGSV5P;3D pasive glasses (W8) for two pla.;2;0,000;398,00;0,000;0,000;4905524922103
1060235;SSG3570CRXC;3D GLASSES RECHARGEABLE;5;0,000;1249,00;0,000;0,000;8806085512054
1048137;PTA436;PasivnÌ 3D br˝le DUAL GAME;1;0,000;398,00;0,000;0,000;8712581603977
1026018;SRP5004/53;SRP5004,univ.d·lkov˝ ovladaË 8v1;2;0,000;849,00;0,000;0,000;8712581492946
1026015;SRP3004;SRP3004,univ.d·lkov˝ ovladaË 4v1;3;0,000;449,00;0,000;0,000;8712581493318
1026020;SRP2008B;SRP2008B,univ. DO, 8v1,ËernÈ;1;0,000;399,00;0,000;0,000;8712581493295
1104571;FREEDOM4V1USB;FREEDOM 4v1 USB, univ. d·lkov˝ ovladaË;3;0,000;449,00;0,000;0,000;8054242080124
1041923;BFBXLRC001;Univerz·lnÌ d·lkov˝ ovladaË 10 v 1 XL;4;0,000;149,00;0,000;0,000;5412810135226
1099525;VGSTC5000XC;VGSTC5000,Skype FHD kamera,mod.2015-14;1;0,000;1999,00;0,000;0,000;8806086592154
1100483;AN-VC550;AN-VC550,Skype kamera pro Smart TV 2015;1;0,000;1979,00;0,000;0,000;8806087161243
1057618;RSWHITE;stoj·nek na DO,bÌl˝;2;0,000;590,00;0,000;0,000;8699273423467
1057617;RSBROWN;stoj·nek na DO,hnÏd˝;2;0,000;590,00;0,000;0,000;8699273423474
1057616;RSBLACK;stoj·nek na DO,Ëern˝;2;0,000;590,00;0,000;0,000;8699273423450
1079948;TRUST19404;Skid Wireless Keyboard,Touchpad;1;0,000;997,00;0,000;0,000;8713439194043
1048991;VGKBD1000;Bezdr·tov· kl·vesnice pro Smart TV;1;0,000;2499,00;0,000;0,000;8806085054288
1095002;TRUST20291;Smart TV kl·vesnice pro Samsung;1;0,000;1299,00;0,000;0,000;8713439202915
1099524;WIS15ABGNXXC;WIS15ABGNX,USB Wi-Fi adaptÈr;0,000;0,000;898,00;0,000;1,000;8806086523431
1111466;BAR L15;"L15,USB LED p·s,barevn˝,2x50cm,TV do 80""";3;0,000;799,00;0,000;0,000;7290004782016
1111467;BAR L10;"L10,USB LED p·s,bÌl˝,2x50cm,TV do 80""";3;0,000;559,00;0,000;0,000;7290004782054
1079461;MKFRCHOLDER;ElegantnÌ otoËn˝ stoj·nek pro ovladaËe;1;0,000;249,00;0,000;0,000;8006023124503
1112963;MS517H;MS517H;0,000;0,000;9989,00;0,000;0,000;4718755063572
1113774;VU+ ZERO;HD satelitnÌ p¯ijÌmaË VU+ Zero;1;0,000;3190,00;0,000;0,000;8809288540640
1079609;TFS3000RHD;Topfield IRDETO HD PVR;2;0,000;2499,00;0,000;0,000;8809210294191
1093555;TECHSIRS2;Technisat HD rec.,USB,HDMI;1;0,000;3599,00;0,000;0,000;4019588647398
1106339;SDB6010SI;SENCOR SDB 6010SI;2;0,000;2299,00;0,000;0,000;8590669161584
1113775;PRISMCUBE RUBY;HD satelitnÌ p¯ijÌmaË Prismcube Ruby;0,000;0,000;2590,00;0,000;0,000;8588004984806
1113773;OPENBOX S3 MINI;HD satelitnÌ p¯ijÌmaË Openbox S3 Mini;0,000;0,000;1990,00;0,000;0,000;8588005998222
1107450;MC270HD;MC270HD SATELITNÕ PÿIJÕMA» MASCOM;2;0,000;2599,00;0,000;0,000;8594016909195
1041291;MC2600HDIRCI;Mascom sat.DVB-S,FHD,USB,PVR;2;1;3299,00;0,000;0,000;8594016905067
1058006;MC260080MBL;Sat.komplet,prijmac,monoblok,karta Irdet;3;0,000;4699,00;0,000;0,000;8594016909188
1113772;LINKBOX7;HD satelitnÌ p¯ijÌmaË LinkBox7;0,000;0,000;2499,00;0,000;0,000;8588004984875
1109745;ISIO STC 4K;Technisat ISIO STC 4K;0,000;0,000;10990,00;0,000;0,000;4019588107571
1101614;INEOS IN3;INEOS iN3 FULL HD S2;1;0,000;2399,00;0,000;0,000;8588005265454
1106929;GS7060HDI;GS7060HDI;0,000;0,000;2990,00;0,000;0,000;8595563706350
1093476;CRYPTOBOX650;AB CRYPTOBOX 650HD, sat. prijÌmaË;0,000;0,000;1999,00;0,000;0,000;8588004984868
1093475;CRYPTOBOX600;AB CRYPTOBOX 600HD, sat. p¯ijÌmaË;2;0,000;1699,00;0,000;1,000;8588004984813
1096291;TE80FE;satelitnÌ antÈna,80cm,ocel,TELESYSTEM;1;0,000;699,00;0,000;0,000;8594163270520
1111586;TE60 FE;TE60 FE 1KS SATELITNÕ ANT…NA;1;0,000;499,00;0,000;0,000;8594163274184
1111588;SAT.SET 80+M.BL.T;SatelitnÌ set 80 cm + Monoblock Twin;1;0,000;1699,00;0,000;0,000;8590669155774
1111587;SAT.SET 80+M.BL.S;SatelitnÌ set 80 cm + Monoblock Single;1;0,000;1099,00;0,000;0,000;8590669155767
1079613;PARABOLA80AL;satelitnÌ antÈna,80cm,hlinÌk,TELESYSTEM;1;0,000;999,00;0,000;0,000;8594163270469
1097610;PARABOLA60AL;satelitnÌ antÈna,60cm,hlinÌk,TELESYSTEM;1;0,000;649,00;0,000;0,000;8594163270445
1079614;TECHNICR4569;TechniSat,Irdeto/ICE modul CI+;2;0,000;1299,00;0,000;0,000;4019588145696
1067946;NEOTIONIRDETO;Neotion Irdeto,CI+ modul, Skylink M7;5;0,000;1099,00;0,000;0,000;3760065850329
1044815;MODULIRDETO;Smit, CA modul Irdeto;7;0,000;1099,00;0,000;0,000;8590669108329
1108901;LNB-MCDSS411;DiSEqC p¯epÌnaË pro 4 LNB,venkovnÌ prove;3;0,000;189,00;0,000;0,000;8594016908204
1108900;LNB-MCDSS211;DiSEqC p¯epÌnaË pro 2 LNB,venkovnÌ prove;3;0,000;139,00;0,000;0,000;8594016908198
1035364;KONVERTORQUAD;ISAT,LNB monoblock,4 v˝stupy pro 4 TV;1;0,000;398,00;0,000;0,000;5453001045603
1073204;HAMA122436;SAT propojovacÌ kabel, 5 m;3;0,000;269,00;0,000;0,000;4047443224378
1073203;HAMA122435;SAT propojovacÌ kabel, 3 m;1;0,000;199,00;0,000;0,000;4047443208408
1073202;HAMA122434;SAT propojovacÌ kabel, 1,5 m;3;0,000;129,00;0,000;0,000;4047443224361
1079310;F3Y074BF;adaptÈr satelit / koax;5;0,000;99,00;0,000;0,000;722868847978
1079306;F3Y070BF1M;75dB satelitnÌ kabel 1m;4;0,000;159,00;0,000;1,000;722868848067
1098764;2520600900;TV/SAT sluËovaË;2;0,000;159,00;0,000;0,000;8595577600033
1059844;SKYLINKHDM7IR;sat.karta Skylink HD M7,Irdeto licence;3;0,000;449,00;0,000;0,000;8717755343567
1106459;SHO 1124;drû·k sat./internet.antÈn na stoû·r,35cm;1;0,000;275,00;0,000;0,000;8590669089444
1106458;SHO 1123;drû·k sat./internet.antÈn na balkÛn,35cm;1;0,000;275,00;0,000;0,000;8590669089437
1106457;SHO 1122;drû·k sat./internet.antÈn na zeÔ,50cm;1;0,000;275,00;0,000;0,000;8590669089420
1106455;SHO 1120;drû·k sat./internet.antÈn na zeÔ,25cm;1;0,000;219,00;0,000;0,000;8590669089406
1033937;2521000030;J60030,drû·k sÌtoantÈny s k¯Ìûem, kr·tk˝;1;0,000;199,00;0,000;0,000;8595025325037
1111585;M443 MONOBL;M443 LNB MONOBLOCK QUAD SKYLINK;2;0,000;1199,00;0,000;0,000;8594163274139
1111584;M243 MONOBL;M243 LNB MONOBLOCK TWIN SKYLINK;3;0,000;849,00;0,000;0,000;8594163274122
1111583;M143 MONOBL;M143 LNB MONOBLOCK SINGLE SKYLINK;3;0,000;349,00;0,000;0,000;8594163274115
1108898;LNB-MCM4T02HD;LNB monobl.TWIN,2-druû./2-˙ËastnÌci,obyË;4;0,000;999,00;0,000;0,000;8594016905029
1108897;LNB-MCM4T01HD;LNB monobl.TWIN,2-druû./2-˙ËastnÌci,GOLD;3;0,000;1199,00;0,000;0,000;8594016903056
1108896;LNB-MCM4S01HD;LNB monob.SINGLE,2-druû./1-˙ËastnÌk,GOLD;3;0,000;459,00;0,000;1,000;8594016903049
1108899;LNB-MCM4QS01HD;LNB monobl.QUAD,2-druû./4-˙ËastnÌci,GOLD;3;0,000;1799,00;0,000;0,000;8594016903063
1111582;L801 OCTO;L801 OCTO ECO LNB;2;0,000;869,00;0,000;0,000;8594163274153
1111581;L404 QUATTRO;L404 QUATTRO ECO LNB;2;0,000;329,00;0,000;0,000;8594163274146
1111580;L401 QUAD;L401 QUAD ECO LNB;2;0,000;399,00;0,000;0,000;8594163273644
1111579;L201 TWIN;L201 TWIN ECO LNB;2;0,000;279,00;0,000;0,000;8594163273637
1111578;L101 SINGLE;L101 SINGLE ECO LNB;2;0,000;119,00;0,000;0,000;8594163273620
1079608;TECHNICE4HD;Technisat Dvbt rec.MPEG2/4,HDMI;2;0,000;899,00;0,000;0,000;4019588649279
1096659;SDB5001T2;DVB-T2 USB,MPEG4,HDMI;0,000;0,000;597,00;0,000;0,000;8590669135196
1085421;SDB4002M4;DVB-T rec,HD,PVR,HDMI;2;0,000;699,00;0,000;0,000;8590669121069
1079604;SDB1007T;Sencor DVB-T,EPG,MPEG2,PVR;2;0,000;499,00;0,000;1,000;8590669131273
1101902;ORT8841;Optex dvbt p¯ijÌmaË;0,000;0,000;499,00;0,000;1,000;3327967088412
1070649;MC650HD;Mascom DVB-T rec.,USB,PVR,HDMI;1;0,000;597,00;0,000;0,000;8594016909324
1035740;MC550T;MASCOM DVB-T RECIVER,USB,PVR,HRA,2xSCART;2;1;599,00;0,000;0,000;8594016904794
1110318;GOSAT GS155HD;DVBT Gosat GS155HD;3;0,000;799,00;0,000;0,000;8595563708019
1084281;DVBT150U;DVB-T,EPG,SCART,USB;1;0,000;599,00;0,000;0,000;8592417006352
1100386;DVB4H631PVR;Hyundai DVB-T rec. USB,PVR;3;0,000;799,00;0,000;0,000;8592417044514
1110378;DELTA HD;Evolveo Delta HD, Dual HD DVB-T rekordÈr;3;0,000;999,00;0,000;0,000;8594161336983
1096098;ALPHAHD;EVOLVEO Alpha HD, HD DVB-T rekordÈr;0,000;0,000;589,00;0,000;1,000;8594161332930
1066651;SLHN55;VenkovnÌ DVB-T antÈna 22dB;3;0,000;549,00;0,000;0,000;8592718011406
1097698;SLHN53;VenkovnÌ DVB-T antÈna 17dB;4;0,000;869,00;0,000;0,000;8592718003067
1079495;SDV622612;Indoor Tv antenna;2;0,000;899,00;0,000;0,000;8712581658229
1037212;SDV622412;AMPLIFIED TV ANTENNA, 40dB;1;0,000;799,00;0,000;0,000;8712581564230
1079494;SDV622212;P¯enosn· TV antÈna HDTV/UHF/VHF/VKV;2;0,000;899,00;0,000;0,000;8712581622282
1042536;SDV522512;AMPLIFIED TV ANTENNA, 36dB;1;0,000;599,00;0,000;0,000;8712581564186
1026043;SDV512012;Amplified 36 dB DVB-T antenna;2;0,000;699,00;0,000;0,000;8712581564179
1079493;SDV510012;AMPLIFIED TV ANTENNA, 18dB;2;0,000;449,00;0,000;0,000;8712581564155
1099414;SDV122612;HDTV antÈna,28dB,vnit¯nÌ;3;0,000;549,00;0,000;0,000;4895185608600
1029847;J0657;ANT…NA POKOJOV¡ DTV-11 NOVINKA;2;0,000;499,00;0,000;0,000;8595025367082
1029846;J0656;ANT…NA POKOJOV¡ DTV-4 NOVINKA;1;0,000;499,00;0,000;0,000;8595025367068
1072419;HD300;HD 300,pokojov· antÈna;1;0,000;499,00;0,000;0,000;8595025382641
1107611;HD101N;HD-101N,pokojov· antÈna;2;0,000;499,00;0,000;0,000;8595025378194
1059503;HAMA44319;AktivnÌ pokojov· antÈna Planar 24, Ëern·;3;0,000;659,00;0,000;0,000;4007249443199
1040025;HAMA44304;FLAT43 DVB-T Indoor Antenna;3;0,000;989,00;0,000;0,000;4007249443045
1097922;HAMA44296;AktivnÌ DVB-T prutov· antÈna;2;0,000;339,00;0,000;0,000;4007249442963
1057809;HAMA44292;DVB-T prutov· antÈna;2;0,000;259,00;0,000;0,000;4007249442925
1025024;HAMA44290;AktivnÌ pokojov· antÈna VHF/UHF/FM;4;0,000;879,00;0,000;0,000;4007249442901
1079387;HAMA44269;AktivnÌ pokojov· antÈna UHF/VHF/FM, 44dB;2;0,000;989,00;0,000;0,000;4007249442697
1003309;HAMA44192;TV pokojova antena VHF/UHF/FM;1;0,000;849,00;0,000;0,000;4047443188175
1003308;HAMA44191;Radiova pokoj.antena FM/AM;2;0,000;659,00;0,000;0,000;4007249441911
1003303;HAMA43998;DipÛlov· antÈna pro VKV r·dio, 75 Ohm;2;0,000;109,00;0,000;0,000;4007249439987
1101652;DIGITENNETT2;TV antÈna,pasivnÌ,p¯Ìjem DVB-T,sÌto;4;0,000;799,00;0,000;0,000;4019588332003
1101653;DIGIFLEXTT4NT;TV antÈna,DVB-T,aktivnÌ,zdroj,prutov·;4;0,000;649,00;0,000;0,000;4019588360167
1101651;DIGIFLEXTT1;TV antÈna,DVB-T,pasivnÌ,prutov·;2;0,000;299,00;0,000;0,000;4019588160156
1079212;ASP25;AntÈna ASP-25 25 DB VHF/UHF;2;0,000;519,00;0,000;0,000;8595025394118
1001565;ANTUSB300;AktivnÌ pokojov· antÈna;4;0,000;879,00;0,000;0,000;3244480276471
1030902;2703001000;AntÈna ASP-8 bez zesilovaËe;1;0,000;319,00;0,000;0,000;8595025314444
1072422;U3X38;U3X38,venkovnÌ UHF antÈna,sÌto;1;0,000;799,00;0,000;0,000;8595025381903
1029848;J0658;DVB-T VENK. ANT…NA DTVO-6 NOVINKA;2;0,000;679,00;0,000;0,000;8595025368485
1072420;BEN9016C;BEN-9016C,venkovnÌ antÈna;1;0,000;949,00;0,000;0,000;8595025392824
1106340;SDV7406H;Sencor dvd p¯ehr·vaË SDV7406H;2;0,000;1199,00;0,000;0,000;8590669172580
1096658;SDV7306H;Sencor dvd p¯ehr·vaË,HDMI;3;1;999,00;0,000;0,000;8590669152834
1068033;HYUDV2H378DU;dvd player,USB,DIVX;0,000;0,000;999,00;0,000;0,000;8592417006222
1048887;DVPSR760HDMI;DVD p¯ehr·vaËHDMI,USB,SLIM;0,000;1;1499,00;0,000;0,000;5013493219649
1062425;DVPSR370U8HI;dvd p¯ehr·vac,USB,8GB flash disk grat.;2;1;999,00;0,000;0,000;5013493236585
1061320;DVPSR170B;Sony dvd p¯ehr·vaË;5;2;1068,00;0,000;0,000;4905524904093
1058826;DVP2880;Philips dvd p¯ehr·vaË,HDMI;0,000;1;1290,00;0,000;0,000;8712581672553
1058825;DVP2850;Philips dvd p¯ehr·vaË,USB;1;0,000;899,00;0,000;1,000;8712581672560
1079620;DVP2800;DVD player,Divx;0,000;0,000;797,00;0,000;0,000;8712581670795
1067083;DVDS700EPK;DVD p¯ehr·vaË;0,000;0,000;1599,00;0,000;0,000;5025232743933
1038055;DVDD530EN;Samsung DVD p¯ehr·vaË,HDMi,USB;2;0,000;1049,00;0,000;0,000;8806071273129
1045675;DVD403;DVD PÿEHR¡VA»,USB,MPEG4;1;0,000;888,00;0,000;0,000;8586006927074
1079621;DV2X279DU;Hyundai dvd player,USB,Divx;4;1;799,00;0,000;0,000;8592417006215
1079637;SPV8012;DVD player,DVB-T,USB,SD,LED 10.1';1;0,000;3328,00;0,000;0,000;8590669113316
1096661;SPV7914T;Sencor p¯enosnÈ dvd,9',USB/SD,ËervenÈ;2;0,000;2490,00;0,000;1,000;8590669137640
1079635;SPV7770TD;Sencor p¯enosnÈ dvd 7',USB,DVB-T;2;1;2790,00;0,000;0,000;8590669132218
1096676;SPV7724T;Sencor p¯enosnÈ dvd,7',DVBT;2;1;1790,00;0,000;0,000;8590669137633
1079634;SPV2919R;Sencor p¯enosnÈ dvd ËervenÈ;3;1;2290,00;0,000;0,000;8590669132805
1085565;SPV2919B;PÿENOSN› DVD PÿEHR¡VA» MODR›;2;1;2290,00;0,000;0,000;8590669132812
1092314;SPV2719BL;PORTABLE DVD,7',USB,SD;0,000;0,000;1217,00;0,000;1,000;8590669113460
1084283;PDP911U;DVD player,USB,SD 9';2;1;2199,00;0,000;0,000;8592417016467
1079627;PDP733SUDVBT;PORTABLE DVD,DVB-T,USB,SD/MMC;2;1;2199,00;0,000;0,000;8592417006291
1079629;PDP10809DVBT;DVD player 10',DVBT;1;1;3599,00;0,000;0,000;8592417006307
1061090;PD9015;portable DVD,9',DVB-T;0,000;1;2997,00;0,000;0,000;8712581665128
1061087;PD7001B;Philips p¯enosnÈ dvd 7',Divx,;5;1;2189,00;0,000;0,000;8712581684235
1079625;MAXIDVD9;dvd p¯ehr·vaË,9',USB/SD;1;1;2599,00;0,000;0,000;8592417016450
1085739;M-970DP;Muse M-970DP, p¯enosnÈ DVD;0,000;0,000;2959,00;0,000;0,000;3700460202538
1057988;DVPMC9110T;MASCOM DVP MC9110T;0,000;0,000;2999,00;0,000;0,000;8594016905227
1100810;DMPBDT460EG9S;blu ray p¯ehr·vaË;0,000;0,000;4499,00;0,000;0,000;5025232813933
1114093;DMPBDT381EG;Panasonic DMP-BDT381EG;0,000;0,000;3749,00;0,000;0,000;5025232837847
1114090;DMPBDT280EG;Panasonic DMP-BDT280EG;0,000;0,000;3499,00;0,000;0,000;5025232837816
1100416;DMPBDT271EG;DMP-BDT271EG;0,000;1;2499,00;0,000;0,000;5025232809127
1100415;DMPBDT270EG;DMP-BDT270EG;1;1;3296,00;0,000;0,000;5025232809110
1073493;DMPBDT260EG;BLU-RAY PLAYER;1;1;2397,00;0,000;0,000;5025232770786
1114089;DMPBDT181EG;Panasonic DMP-BDT181EG;0,000;0,000;2999,00;0,000;0,000;5025232837786
1114088;DMPBDT180EG;Panasonic DMPBDT180EG;1;0,000;2999,00;0,000;0,000;5025232837779
1100414;DMPBDT171EG;DMP-BDT171EG;1;1;2589,00;0,000;0,000;5025232809103
1100413;DMPBDT170EG;DMP-BDT170EG;1;1;1999,00;0,000;0,000;5025232809097
1114086;DMPBDT167EG;Panasonic DMP-BDT167EG;2;0,000;2699,00;0,000;0,000;5025232837724
1100412;DMPBDT166EG;DMP-BDT166EG;3;1;1999,00;0,000;0,000;5025232809042
1100411;DMPBDT165EG;DMP-BDT165EG;0,000;1;2286,00;0,000;0,000;5025232809035
1114085;DMPBD84EGS;Panasonic DMP-BD84EG-S;0,000;0,000;2399,00;0,000;0,000;5025232837694
1114084;DMPBD84EGK;Panasonic DMP-BD84EG-K;0,000;0,000;2399,00;0,000;0,000;5025232837687
1100410;DMPBD83EGS;DMP-BD83EG-S;1;1;1799,00;0,000;0,000;5025232808991
1100409;DMPBD83EGK;DMP-BD83EG-K;1;1;1899,00;0,000;0,000;5025232808984
1114092;DMP-BDT380EG;Panasonic DMP-BDT380EG;1;0,000;3749,00;0,000;0,000;5025232837830
1100833;BP450;LG blu ray p¯ehr·vaË;0,000;0,000;1990,00;0,000;0,000;8806087226195
1100845;BP250;LG blu ray p¯ehr·vaË;1;0,000;1596,00;0,000;0,000;8806087225921
1114121;BDPS6700B;SONY BDPS6700B;0,000;0,000;4390,00;0,000;0,000;4548736013445
1104722;BDPS6500B;BDPS6500B SONY BLU RAY;0,000;0,000;3999,00;0,000;0,000;4905524995855
1100098;BDPS5500B;BDPS5500B.EC1;0,000;0,000;2999,00;0,000;0,000;4905524994049
1100099;BDPS4500B;BDPS4500B.EC1;2;0,000;2489,00;0,000;0,000;4905524994032
1114120;BDPS3700B;SONY BDPS3700B;0,000;0,000;2999,00;0,000;0,000;4548736013568
1100231;BDP3490M;3D Blu ray p¯ehr·vaË;0,000;0,000;2699,00;0,000;0,000;4895185608587
1061080;BDP2180;BLU-RAY PLAYER;1;1;1497,00;0,000;0,000;8712581672508
1100229;BDP2110;Philips Blu ray p¯ehr·vaË;1;0,000;1699,00;0,000;0,000;4895185608501
1107112;BDP180S;PIONEER BDP-180-S;0,000;0,000;7389,00;0,000;0,000;4988028301032
1107111;BDP180K;PIONEER BDP-180-K;0,000;0,000;7390,00;0,000;0,000;4988028301001
1107110;BDP100K;PIONEER BDP-100-K;0,000;0,000;4990,00;0,000;0,000;4988028300981
1098529;BDJ7500EN;Samsung 3D BD p¯ehr·vaË,Wifi,HDMI;0,000;0,000;5499,00;0,000;0,000;8806086601269
1098532;BDJ5900EN;Samsung 3D BD p¯ehr·vaË,WIFI,USB,HDMI;1;0,000;2899,00;0,000;0,000;8806086570121
1098530;BDJ5500EN;Samsung 3D BD player,USB,LAN,HDMI;1;1;1999,00;0,000;0,000;8806086570091
1098531;BDJ5500EEN;3D BD player,USB,LAN,DLNA,HDMI;0,000;0,000;2499,00;0,000;0,000;8806086601214
1108406;BDJ4500EN;SAMSUNG Blu-ray p¯ehr·vaË,MKV,MP3,USB;1;1;1690,00;0,000;0,000;8806088059723
1073101;BDH8900EN;BD play.3D,1TB,T/C,USB,rec.WIFI,;0,000;0,000;7299,00;0,000;0,000;8806085946293
1079814;SMP9000;3D HD multimedia player;1;0,000;1997,00;0,000;0,000;8590669115068
1109450;SMP 9001 PRO;Sencor SMP 9001 PRO;1;0,000;1999,00;0,000;0,000;8590669164691
1079813;SB2002;Smart TV box,Android;3;0,000;999,00;0,000;0,000;8592417030180
1079809;ELEMENTMK2;smart dongle,HDMI,USB,Android;1;0,000;997,00;0,000;0,000;8590669129218
1105724;;N/A;0,000;1;0,00;0,000;0,000;4951035056707
1107116;VSX830K;PIONEER VSX-830-K;0,000;0,000;12349,00;0,000;0,000;4988028290824
1107115;VSX430K;PIONEER VSX-430-K;0,000;0,000;8489,00;0,000;0,000;4988028301117
1097267;VSX329K;SURROUND RECEIVER 5.1;0,000;0,000;7199,00;0,000;0,000;4988028243929
1067760;TX8020S;TX-8020 St¯Ìbrn˝;0,000;0,000;6979,00;0,000;0,000;4961330037356
1110865;SX-N30DAB-S;PIONEER SX-N30DAB-S;0,000;0,000;17990,00;0,000;0,000;4573211150063
1084518;RXV677B;YamAV receiver 7.2,7x150w;1;1;12999,00;0,000;0,000;4957812557283
1103395;RX-V479BL;Yamaha receiver RX-V479BL;0,000;0,000;11399,00;0,000;0,000;4957812583619
1103396;RX-V479;YAMAHA RX-V479 Titan;0,000;0,000;11399,00;0,000;0,000;4957812583701
1102609;RX-V379 TITANIUM;YAMAHA RX-V379 Titan;0,000;0,000;8990,00;0,000;0,000;4957812583510
1102608;RX-V379;YAMAHA RX-V379 Ëern˝;0,000;0,000;8990,00;0,000;0,000;4957812583442
1103940;RX-A2050 BLACK;YAMAHA RX-A2050 Black;0,000;0,000;39999,00;0,000;0,000;4957812585132
1056164;PHA1045DAB;Onkyo PHA-1045 DAB B;0,000;0,000;19490,00;0,000;0,000;4961330031132
1062205;RT910;retro midi systÈm s gramofonem;0,000;0,000;2199,00;0,000;0,000;8592417007809
1062201;RTCC513RIP;retro midi systÈm s gramofonem;3;1;4499,00;0,000;0,000;8592417002897
1079794;RTCC411RIP;retro midi system,big turntable;0,000;0,000;9990,00;0,000;0,000;8592417008134
1000648;PSLX300USB;Sony gramofon s USB;2;1;4490,00;0,000;0,000;4905524492651
1091623;PL186H;SOUNDMASTER PL186H, gramor·dio;0,000;0,000;1899,00;0,000;0,000;4005425186984
1065384;L 3867;Gramo Lenco L 3867;2;0,000;2499,00;0,000;0,000;8711902019862
1109427;BIGBEN ROBOT 01;Bigben Robot 01 audio karaoke;0,000;0,000;1499,00;0,000;0,000;3499550342499
1107113;SBXB70;PIONEER SBX-B70;0,000;0,000;13989,00;0,000;0,000;4988028305139
1002839;YSTSW015;YAMYST-SW015 Piano;0,000;0,000;6989,00;0,000;0,000;4957812296182
1097282;WEGA55CH;LOUNDSPEAKERS,250W,CHERRY;0,000;0,000;9299,00;0,000;0,000;8595122700720
1098771;TANGOSET2;REPRODUKTOROV¡ SOUSTAVA 5.1;0,000;0,000;19998,00;0,000;0,000;8595122701413
1098770;TANGO81B;AQ Tango 81 Black;0,000;0,000;2499,00;0,000;0,000;8595122700324
1067479;S626HCSW;2.0 Repro system,White;0,000;0,000;12990,00;0,000;0,000;5709009000251
1067472;S626HCSDA;S 626 HCS tmavÈ jablko;0,000;0,000;18990,00;0,000;0,000;5709009000329
1067475;S626HCS3B;2.0 Repro system,Black;0,000;0,000;12990,00;0,000;0,000;5709009000237
1067473;S626HCS;5.0 SYSTEM,White;0,000;0,000;18989,00;0,000;0,000;5709009000336
1002855;NSC444B;YAMNS-C444 piano Ëern˝ centr;0,000;0,000;3899,00;0,000;0,000;4957812054591
1002874;NS777B;YAMNS-777 piano Ëern˝ 1ks;0,000;0,000;7499,00;0,000;0,000;4957812054539
1002865;NS555B;YAMNS-555 piano Ëern˝ 1ks;0,000;0,000;7999,00;0,000;0,000;4957812054553
1002853;NS333B;YAMNS-333 piano ËernÈ p·r;0,000;0,000;6399,00;0,000;0,000;4957812054577
1002837;STSW012B;YAMYST-SW012 Ëern˝;0,000;0,000;2990,00;0,000;0,000;4957812329323
1096681;WK240;CASIO Kl·vesy s adapt. WK240;0,000;0,000;9999,00;0,000;0,000;4971850314530
1079817;SA76;Detske klavesy SA76;0,000;0,000;1699,00;0,000;0,000;4971850321101
1087809;SA46;Detske klavesy Casio SA46;0,000;0,000;1289,00;0,000;0,000;4971850321071
1096675;CTK245;CASIO KL¡VESY CTK245;0,000;0,000;2499,00;0,000;0,000;4971850313908
1108400;R-C380SB;ROMANZA R-C380 KYTARA SB;0,000;0,000;999,00;0,000;0,000;8590669155101
1108399;R-C370BK;ROMANZA R-C370 KYTARA BK;0,000;0,000;999,00;0,000;0,000;8590669155088
1096682;ABX20SET;set elektrick· kytara, kombo, ladiËka -;1;0,000;3799,00;0,000;0,000;8590669155040
1096709;ABX10SET;set elektrick· kytara, kombo, ladiËka -;0,000;0,000;3799,00;0,000;0,000;8590669117406
1079205;AD5SFP;adapter;3;0,000;299,00;0,000;0,000;8590669093236
1027172;AD1FP;adaptÈr pro klavesy SA...;1;0,000;249,00;0,000;0,000;8590669003341
1088546;SCBTT885EG9;Panasonic SC-BTT885EG9;0,000;0,000;21990,00;0,000;0,000;5025232793372
1088545;SCBTT505EG9;SC-BTT505EG9;0,000;0,000;16989,00;0,000;0,000;5025232793341
1100832;LHD645;LG Dom·cÌ Kino;0,000;0,000;6390,00;0,000;0,000;8806087336184
1100829;LHB745;LG Dom·cÌ Kino;2;1;8990,00;0,000;0,000;8806087226164
1100830;LHB645;LG Dom·cÌ Kino 5.1.;2;0,000;7999,00;0,000;0,000;8806087226003
1098540;HTJ7750WMEN;Samsung dom·cÌ kino,5.1,1330W,3D,up to 4;1;1;23990,00;0,000;0,000;8806086571289
